REGION,DIVISION,STATE,NAME,SEX,ORIGIN,RACE,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,CENSUS2010POP,POPESTIMATE2010
3,5,45,South Carolina,0,0,1,2738896,2745477,2771630,2801386,2829623,2872043,2914430,2977023,3040155,3098698,3141756,3164143,3169435
3,5,45,South Carolina,0,0,2,1190021,1194520,1203169,1209656,1217203,1228313,1237906,1254565,1268537,1285421,1295429,1302865,1307425
3,5,45,South Carolina,0,0,3,14395,14589,15541,16527,17346,18357,19310,20473,21728,23133,23923,24665,24752
3,5,45,South Carolina,0,0,4,37183,37618,39212,41351,43718,46241,48895,51637,54727,57416,59657,61247,61635
3,5,45,South Carolina,0,0,5,1851,1857,2085,2294,2484,2659,2896,3134,3350,3695,3817,3957,3967
3,5,45,South Carolina,0,0,6,29677,30162,33358,36581,39923,43308,46713,51015,55613,60633,65290,68487,69098
3,5,45,South Carolina,0,1,0,3916935,3927753,3957380,3988253,4019131,4066815,4111676,4182158,4249899,4316972,4364036,4389682,4398839
3,5,45,South Carolina,0,1,1,2657882,2663361,2680357,2700141,2718539,2750461,2781833,2830730,2878461,2921986,2953076,2967563,2971471
3,5,45,South Carolina,0,1,2,1180327,1184706,1192747,1198495,1205483,1215406,1223117,1237938,1250724,1266554,1276023,1282660,1287071
3,5,45,South Carolina,0,1,3,12954,13032,13401,13847,14172,14620,14980,15379,15768,16379,16606,16740,16788
3,5,45,South Carolina,0,1,4,36379,36817,38228,40283,42602,45008,47507,50087,52868,55444,57677,59237,59612
3,5,45,South Carolina,0,1,5,1331,1330,1422,1509,1595,1669,1775,1839,1893,2086,2089,2188,2201
3,5,45,South Carolina,0,1,6,28062,28507,31225,33978,36740,39651,42464,46185,50185,54523,58565,61294,61696
3,5,45,South Carolina,0,2,0,95088,96470,107615,119542,131166,144106,158474,175689,194211,212024,225836,235682,237473
3,5,45,South Carolina,0,2,1,81014,82116,91273,101245,111084,121582,132597,146293,161694,176712,188680,196580,197964
3,5,45,South Carolina,0,2,2,9694,9814,10422,11161,11720,12907,14789,16627,17813,18867,19406,20205,20354
3,5,45,South Carolina,0,2,3,1441,1557,2140,2680,3174,3737,4330,5094,5960,6754,7317,7925,7964
3,5,45,South Carolina,0,2,4,804,801,984,1068,1116,1233,1388,1550,1859,1972,1980,2010,2023
3,5,45,South Carolina,0,2,5,520,527,663,785,889,990,1121,1295,1457,1609,1728,1769,1766
3,5,45,South Carolina,0,2,6,1615,1655,2133,2603,3183,3657,4249,4830,5428,6110,6725,7193,7402
3,5,45,South Carolina,1,0,0,1948945,1955596,1975032,1996726,2016330,2048616,2077805,2120192,2163318,2203949,2232842,2250101,2255787
3,5,45,South Carolina,1,0,1,1351286,1355084,1367533,1382544,1395223,1418127,1439367,1469924,1501418,1529930,1550231,1561147,1564028
3,5,45,South Carolina,1,0,2,557322,559626,563798,567183,570937,576629,580978,588756,595835,603387,608179,611830,614116
3,5,45,South Carolina,1,0,3,7361,7470,7965,8508,8909,9531,10071,10700,11457,12179,12562,13009,13046
3,5,45,South Carolina,1,0,4,17567,17774,18459,19498,20509,21786,23059,24376,25814,26970,28031,28694,28873
3,5,45,South Carolina,1,0,5,1014,1018,1126,1231,1386,1440,1611,1685,1836,2033,2135,2162,2170
3,5,45,South Carolina,1,0,6,14395,14624,16151,17762,19366,21103,22719,24751,26958,29450,31704,33259,33554
3,5,45,South Carolina,1,1,0,1892202,1898027,1911485,1926629,1940302,1965591,1987090,2020325,2053651,2085048,2106502,2118781,2123473
3,5,45,South Carolina,1,1,1,1301943,1305070,1312637,1322224,1329920,1347174,1362576,1385860,1409335,1430057,1444070,1450994,1453086
3,5,45,South Carolina,1,1,2,552415,554652,558446,561440,564877,569953,573323,580121,586537,593630,598053,601246,603446
3,5,45,South Carolina,1,1,3,6446,6486,6648,6862,6986,7256,7426,7640,7840,8123,8201,8274,8297
3,5,45,South Carolina,1,1,4,17116,17328,17942,18904,19932,21135,22321,23546,24808,25895,26927,27612,27782
3,5,45,South Carolina,1,1,5,710,709,754,795,865,866,953,934,998,1092,1075,1130,1140
3,5,45,South Carolina,1,1,6,13572,13782,15058,16404,17722,19207,20491,22224,24133,26251,28176,29525,29722
3,5,45,South Carolina,1,2,0,56743,57569,63547,70097,76028,83025,90715,99867,109667,118901,126340,131320,132314
3,5,45,South Carolina,1,2,1,49343,50014,54896,60320,65303,70953,76791,84064,92083,99873,106161,110153,110942
3,5,45,South Carolina,1,2,2,4907,4974,5352,5743,6060,6676,7655,8635,9298,9757,10126,10584,10670
3,5,45,South Carolina,1,2,3,915,984,1317,1646,1923,2275,2645,3060,3617,4056,4361,4735,4749
3,5,45,South Carolina,1,2,4,451,446,517,594,577,651,738,830,1006,1075,1104,1082,1091
3,5,45,South Carolina,1,2,5,304,309,372,436,521,574,658,751,838,941,1060,1032,1030
3,5,45,South Carolina,1,2,6,823,842,1093,1358,1644,1896,2228,2527,2825,3199,3528,3734,3832
3,5,45,South Carolina,2,0,0,2063078,2068627,2089963,2111069,2133967,2162305,2192345,2237655,2280792,2325047,2357030,2375263,2380525
3,5,45,South Carolina,2,0,1,1387610,1390393,1404097,1418842,1434400,1453916,1475063,1507099,1538737,1568768,1591525,1602996,1605407
3,5,45,South Carolina,2,0,2,632699,634894,639371,642473,646266,651684,656928,665809,672702,682034,687250,691035,693309
3,5,45,South Carolina,2,0,3,7034,7119,7576,8019,8437,8826,9239,9773,10271,10954,11361,11656,11706
3,5,45,South Carolina,2,0,4,19616,19844,20753,21853,23209,24455,25836,27261,28913,30446,31626,32553,32762
3,5,45,South Carolina,2,0,5,837,839,959,1063,1098,1219,1285,1449,1514,1662,1682,1795,1797
3,5,45,South Carolina,2,0,6,15282,15538,17207,18819,20557,22205,23994,26264,28655,31183,33586,35228,35544
3,5,45,South Carolina,2,1,0,2024733,2029726,2045895,2061624,2078829,2101224,2124586,2161833,2196248,2231924,2257534,2270901,2275366
3,5,45,South Carolina,2,1,1,1355939,1358291,1367720,1377917,1388619,1403287,1419257,1444870,1469126,1491929,1509006,1516569,1518385
3,5,45,South Carolina,2,1,2,627912,630054,634301,637055,640606,645453,649794,657817,664187,672924,677970,681414,683625
3,5,45,South Carolina,2,1,3,6508,6546,6753,6985,7186,7364,7554,7739,7928,8256,8405,8466,8491
3,5,45,South Carolina,2,1,4,19263,19489,20286,21379,22670,23873,25186,26541,28060,29549,30750,31625,31830
3,5,45,South Carolina,2,1,5,621,621,668,714,730,803,822,905,895,994,1014,1058,1061
3,5,45,South Carolina,2,1,6,14490,14725,16167,17574,19018,20444,21973,23961,26052,28272,30389,31769,31974
3,5,45,South Carolina,2,2,0,38345,38901,44068,49445,55138,61081,67759,75822,84544,93123,99496,104362,105159
3,5,45,South Carolina,2,2,1,31671,32102,36377,40925,45781,50629,55806,62229,69611,76839,82519,86427,87022
3,5,45,South Carolina,2,2,2,4787,4840,5070,5418,5660,6231,7134,7992,8515,9110,9280,9621,9684
3,5,45,South Carolina,2,2,3,526,573,823,1034,1251,1462,1685,2034,2343,2698,2956,3190,3215
3,5,45,South Carolina,2,2,4,353,355,467,474,539,582,650,720,853,897,876,928,932
3,5,45,South Carolina,2,2,5,216,218,291,349,368,416,463,544,619,668,668,737,736
3,5,45,South Carolina,2,2,6,792,813,1040,1245,1539,1761,2021,2303,2603,2911,3197,3459,3570
2,4,46,South Dakota,0,0,0,754858,755844,757972,760020,763729,770396,775493,783033,791623,799124,807067,814180,816463
2,4,46,South Dakota,0,0,1,674053,674595,674503,674297,675551,679638,682268,687117,692596,697376,701817,706690,708383
2,4,46,South Dakota,0,0,2,4960,4985,5538,6076,6575,7052,7582,8094,8806,9361,10104,10533,10550
2,4,46,South Dakota,0,0,3,62484,62763,63495,64257,65226,66358,67149,68308,69565,70827,71791,72782,73016
2,4,46,South Dakota,0,0,4,4461,4510,4783,5036,5386,5722,5971,6377,6695,6847,7615,7775,7794
2,4,46,South Dakota,0,0,5,267,269,300,363,365,400,446,429,475,508,533,517,508
2,4,46,South Dakota,0,0,6,8633,8722,9353,9991,10626,11226,12077,12708,13486,14205,15207,15883,16212
2,4,46,South Dakota,0,1,0,743952,744849,745391,746215,748641,754025,757944,764425,771997,778347,785358,792061,794006
2,4,46,South Dakota,0,1,1,665372,665838,664619,663501,663870,666964,668814,673051,677885,681994,685608,690043,691627
2,4,46,South Dakota,0,1,2,4766,4791,5285,5804,6237,6704,7184,7685,8373,8875,9573,10063,10070
2,4,46,South Dakota,0,1,3,61064,61333,61755,62340,63093,64012,64623,65513,66523,67496,68529,69544,69770
2,4,46,South Dakota,0,1,4,4375,4424,4690,4935,5281,5625,5860,6253,6563,6717,7476,7638,7653
2,4,46,South Dakota,0,1,5,219,221,237,273,262,291,315,289,322,327,332,318,315
2,4,46,South Dakota,0,1,6,8156,8242,8805,9362,9898,10429,11148,11634,12331,12938,13840,14455,14571
2,4,46,South Dakota,0,2,0,10906,10995,12581,13805,15088,16371,17549,18608,19626,20777,21709,22119,22457
2,4,46,South Dakota,0,2,1,8681,8757,9884,10796,11681,12674,13454,14066,14711,15382,16209,16647,16756
2,4,46,South Dakota,0,2,2,194,194,253,272,338,348,398,409,433,486,531,470,480
2,4,46,South Dakota,0,2,3,1420,1430,1740,1917,2133,2346,2526,2795,3042,3331,3262,3238,3246
2,4,46,South Dakota,0,2,4,86,86,93,101,105,97,111,124,132,130,139,137,141
2,4,46,South Dakota,0,2,5,48,48,63,90,103,109,131,140,153,181,201,199,193
2,4,46,South Dakota,0,2,6,477,480,548,629,728,797,929,1074,1155,1267,1367,1428,1641
2,4,46,South Dakota,1,0,0,374565,375163,376435,377692,380096,383719,386472,390613,394973,398888,403869,407381,408600
2,4,46,South Dakota,1,0,1,333995,334362,334555,334763,335887,338225,339745,342478,345318,347887,350721,353265,354191
2,4,46,South Dakota,1,0,2,3209,3228,3519,3769,4036,4315,4573,4923,5270,5609,6202,6372,6387
2,4,46,South Dakota,1,0,3,30829,30973,31278,31617,32140,32747,33159,33755,34355,34959,35535,35941,36048
2,4,46,South Dakota,1,0,4,2091,2114,2261,2364,2535,2687,2800,3001,3149,3194,3646,3692,3697
2,4,46,South Dakota,1,0,5,141,143,159,198,197,212,251,219,254,284,287,274,271
2,4,46,South Dakota,1,0,6,4300,4343,4663,4981,5301,5533,5944,6237,6627,6955,7478,7837,8006
2,4,46,South Dakota,1,1,0,368753,369298,369726,370324,371993,374884,377008,380475,384341,387669,392073,395412,396451
2,4,46,South Dakota,1,1,1,329289,329610,329206,328885,329508,331298,332429,334767,337299,339520,341903,344218,345079
2,4,46,South Dakota,1,1,2,3099,3118,3372,3618,3843,4104,4348,4681,5019,5317,5881,6087,6096
2,4,46,South Dakota,1,1,3,30135,30274,30422,30694,31090,31554,31833,32253,32742,33221,33754,34220,34326
2,4,46,South Dakota,1,1,4,2054,2077,2223,2322,2490,2648,2751,2948,3091,3141,3585,3635,3638
2,4,46,South Dakota,1,1,5,116,118,122,142,135,146,168,138,162,175,165,154,155
2,4,46,South Dakota,1,1,6,4060,4101,4381,4663,4927,5134,5479,5688,6028,6295,6785,7098,7157
2,4,46,South Dakota,1,2,0,5812,5865,6709,7368,8103,8835,9464,10138,10632,11219,11796,11969,12149
2,4,46,South Dakota,1,2,1,4706,4752,5349,5878,6379,6927,7316,7711,8019,8367,8818,9047,9112
2,4,46,South Dakota,1,2,2,110,110,147,151,193,211,225,242,251,292,321,285,291
2,4,46,South Dakota,1,2,3,694,699,856,923,1050,1193,1326,1502,1613,1738,1781,1721,1722
2,4,46,South Dakota,1,2,4,37,37,38,42,45,39,49,53,58,53,61,57,59
2,4,46,South Dakota,1,2,5,25,25,37,56,62,66,83,81,92,109,122,120,116
2,4,46,South Dakota,1,2,6,240,242,282,318,374,399,465,549,599,660,693,739,849
2,4,46,South Dakota,2,0,0,380293,380681,381537,382328,383633,386677,389021,392420,396650,400236,403198,406799,407863
2,4,46,South Dakota,2,0,1,340058,340233,339948,339534,339664,341413,342523,344639,347278,349489,351096,353425,354192
2,4,46,South Dakota,2,0,2,1751,1757,2019,2307,2539,2737,3009,3171,3536,3752,3902,4161,4163
2,4,46,South Dakota,2,0,3,31655,31790,32217,32640,33086,33611,33990,34553,35210,35868,36256,36841,36968
2,4,46,South Dakota,2,0,4,2370,2396,2522,2672,2851,3035,3171,3376,3546,3653,3969,4083,4097
2,4,46,South Dakota,2,0,5,126,126,141,165,168,188,195,210,221,224,246,243,237
2,4,46,South Dakota,2,0,6,4333,4379,4690,5010,5325,5693,6133,6471,6859,7250,7729,8046,8206
2,4,46,South Dakota,2,1,0,375199,375551,375665,375891,376648,379141,380936,383950,387656,390678,393285,396649,397555
2,4,46,South Dakota,2,1,1,336083,336228,335413,334616,334362,335666,336385,338284,340586,342474,343705,345825,346548
2,4,46,South Dakota,2,1,2,1667,1673,1913,2186,2394,2600,2836,3004,3354,3558,3692,3976,3974
2,4,46,South Dakota,2,1,3,30929,31059,31333,31646,32003,32458,32790,33260,33781,34275,34775,35324,35444
2,4,46,South Dakota,2,1,4,2321,2347,2467,2613,2791,2977,3109,3305,3472,3576,3891,4003,4015
2,4,46,South Dakota,2,1,5,103,103,115,131,127,145,147,151,160,152,167,164,160
2,4,46,South Dakota,2,1,6,4096,4141,4424,4699,4971,5295,5669,5946,6303,6643,7055,7357,7414
2,4,46,South Dakota,2,2,0,5094,5130,5872,6437,6985,7536,8085,8470,8994,9558,9913,10150,10308
2,4,46,South Dakota,2,2,1,3975,4005,4535,4918,5302,5747,6138,6355,6692,7015,7391,7600,7644
2,4,46,South Dakota,2,2,2,84,84,106,121,145,137,173,167,182,194,210,185,189
2,4,46,South Dakota,2,2,3,726,731,884,994,1083,1153,1200,1293,1429,1593,1481,1517,1524
2,4,46,South Dakota,2,2,4,49,49,55,59,60,58,62,71,74,77,78,80,82
2,4,46,South Dakota,2,2,5,23,23,26,34,41,43,48,59,61,72,79,79,77
2,4,46,South Dakota,2,2,6,237,238,266,311,354,398,464,525,556,607,674,689,792
3,6,47,Tennessee,0,0,0,5689427,5703719,5750789,5795918,5847812,5910809,5991057,6088766,6175727,6247411,6306019,6346105,6356897
3,6,47,Tennessee,0,0,1,4626599,4635849,4662873,4687848,4719321,4758617,4812899,4880336,4942949,4994148,5031693,5056311,5062408
3,6,47,Tennessee,0,0,2,938231,941527,953361,964948,976542,990590,1006150,1025289,1037827,1048329,1059243,1068010,1071277
3,6,47,Tennessee,0,0,3,15916,16125,17253,18108,18914,19946,20872,21852,23727,24791,25799,26256,26360
3,6,47,Tennessee,0,0,4,58263,59008,61638,65080,68694,72693,76828,81183,85203,88277,91483,93897,94450
3,6,47,Tennessee,0,0,5,2506,2540,2811,3053,3259,3557,3901,4279,4685,4883,5329,5426,5441
3,6,47,Tennessee,0,0,6,47912,48670,52853,56881,61082,65406,70407,75827,81336,86983,92472,96205,96961
3,6,47,Tennessee,0,1,0,5565599,5578147,5611750,5642988,5680811,5726854,5787037,5864850,5930035,5984848,6027421,6056046,6064741
3,6,47,Tennessee,0,1,1,4515408,4523239,4538835,4551925,4571391,4596795,4635480,4686469,4731199,4768431,4791859,4806681,4811053
3,6,47,Tennessee,0,1,2,931274,934519,945799,956874,967864,980481,993588,1011301,1022802,1032667,1043391,1052015,1055166
3,6,47,Tennessee,0,1,3,14041,14101,14540,14783,14992,15326,15585,15852,16228,16257,16491,16450,16499
3,6,47,Tennessee,0,1,4,57320,58061,60602,63922,67489,71342,75257,79359,83084,86039,89297,91576,92117
3,6,47,Tennessee,0,1,5,1883,1893,2027,2123,2146,2282,2405,2533,2681,2643,2907,2835,2843
3,6,47,Tennessee,0,1,6,45673,46334,49947,53361,56929,60628,64722,69336,74041,78811,83476,86489,87063
3,6,47,Tennessee,0,2,0,123828,125572,139039,152930,167001,183955,204020,223916,245692,262563,278598,290059,292156
3,6,47,Tennessee,0,2,1,111191,112610,124038,135923,147930,161822,177419,193867,211750,225717,239834,249630,251355
3,6,47,Tennessee,0,2,2,6957,7008,7562,8074,8678,10109,12562,13988,15025,15662,15852,15995,16111
3,6,47,Tennessee,0,2,3,1875,2024,2713,3325,3922,4620,5287,6000,7499,8534,9308,9806,9861
3,6,47,Tennessee,0,2,4,943,947,1036,1158,1205,1351,1571,1824,2119,2238,2186,2321,2333
3,6,47,Tennessee,0,2,5,623,647,784,930,1113,1275,1496,1746,2004,2240,2422,2591,2598
3,6,47,Tennessee,0,2,6,2239,2336,2906,3520,4153,4778,5685,6491,7295,8172,8996,9716,9898
3,6,47,Tennessee,1,0,0,2770311,2777586,2802368,2824045,2846829,2882878,2922618,2967311,3013447,3044296,3074250,3093504,3099292
3,6,47,Tennessee,1,0,1,2267658,2272426,2287406,2299606,2313191,2336243,2363498,2394381,2428332,2450425,2470399,2481841,2485246
3,6,47,Tennessee,1,0,2,441347,442997,448884,454131,459176,467143,474725,483275,489565,493768,499043,503443,505127
3,6,47,Tennessee,1,0,3,8378,8493,9083,9558,9948,10525,10957,11532,12457,12966,13560,13945,13995
3,6,47,Tennessee,1,0,4,27975,28315,29497,31117,32765,34760,36769,38657,40516,41851,43125,44273,44535
3,6,47,Tennessee,1,0,5,1340,1360,1493,1644,1732,1924,2057,2318,2531,2610,2857,2906,2910
3,6,47,Tennessee,1,0,6,23613,23995,26005,27989,30017,32283,34612,37148,40046,42676,45266,47096,47479
3,6,47,Tennessee,1,1,0,2697009,2703269,2720912,2735314,2751206,2778209,2807353,2842405,2877282,2900214,2921926,2935207,2939834
3,6,47,Tennessee,1,1,1,2201218,2205150,2213963,2219997,2227774,2243456,2262515,2285608,2310325,2325924,2338700,2345155,2347589
3,6,47,Tennessee,1,1,2,437718,439346,444978,449967,454712,461890,468140,475951,481700,485651,490816,495186,496803
3,6,47,Tennessee,1,1,3,7239,7268,7509,7616,7657,7864,7931,8070,8232,8200,8341,8343,8372
3,6,47,Tennessee,1,1,4,27465,27803,28940,30501,32133,34062,35954,37717,39451,40706,42030,43074,43327
3,6,47,Tennessee,1,1,5,951,958,1044,1101,1081,1182,1192,1294,1355,1326,1472,1417,1418
3,6,47,Tennessee,1,1,6,22418,22744,24478,26132,27849,29755,31621,33765,36219,38407,40567,42032,42325
3,6,47,Tennessee,1,2,0,73302,74317,81456,88731,95623,104669,115265,124906,136165,144082,152324,158297,159458
3,6,47,Tennessee,1,2,1,66440,67276,73443,79609,85417,92787,100983,108773,118007,124501,131699,136686,137657
3,6,47,Tennessee,1,2,2,3629,3651,3906,4164,4464,5253,6585,7324,7865,8117,8227,8257,8324
3,6,47,Tennessee,1,2,3,1139,1225,1574,1942,2291,2661,3026,3462,4225,4766,5219,5602,5623
3,6,47,Tennessee,1,2,4,510,512,557,616,632,698,815,940,1065,1145,1095,1199,1208
3,6,47,Tennessee,1,2,5,389,402,449,543,651,742,865,1024,1176,1284,1385,1489,1492
3,6,47,Tennessee,1,2,6,1195,1251,1527,1857,2168,2528,2991,3383,3827,4269,4699,5064,5154
3,6,47,Tennessee,2,0,0,2919116,2926133,2948421,2971873,3000983,3027931,3068439,3121455,3162280,3203115,3231769,3252601,3257605
3,6,47,Tennessee,2,0,1,2358941,2363423,2375467,2388242,2406130,2422374,2449401,2485955,2514617,2543723,2561294,2574470,2577162
3,6,47,Tennessee,2,0,2,496884,498530,504477,510817,517366,523447,531425,542014,548262,554561,560200,564567,566150
3,6,47,Tennessee,2,0,3,7538,7632,8170,8550,8966,9421,9915,10320,11270,11825,12239,12311,12365
3,6,47,Tennessee,2,0,4,30288,30693,32141,33963,35929,37933,40059,42526,44687,46426,48358,49624,49915
3,6,47,Tennessee,2,0,5,1166,1180,1318,1409,1527,1633,1844,1961,2154,2273,2472,2520,2531
3,6,47,Tennessee,2,0,6,24299,24675,26848,28892,31065,33123,35795,38679,41290,44307,47206,49109,49482
3,6,47,Tennessee,2,1,0,2868590,2874878,2890838,2907674,2929605,2948645,2979684,3022445,3052753,3084634,3105495,3120839,3124907
3,6,47,Tennessee,2,1,1,2314190,2318089,2324872,2331928,2343617,2353339,2372965,2400861,2420874,2442507,2453159,2461526,2463464
3,6,47,Tennessee,2,1,2,493556,495173,500821,506907,513152,518591,525448,535350,541102,547016,552575,556829,558363
3,6,47,Tennessee,2,1,3,6802,6833,7031,7167,7335,7462,7654,7782,7996,8057,8150,8107,8127
3,6,47,Tennessee,2,1,4,29855,30258,31662,33421,35356,37280,39303,41642,43633,45333,47267,48502,48790
3,6,47,Tennessee,2,1,5,932,935,983,1022,1065,1100,1213,1239,1326,1317,1435,1418,1425
3,6,47,Tennessee,2,1,6,23255,23590,25469,27229,29080,30873,33101,35571,37822,40404,42909,44457,44738
3,6,47,Tennessee,2,2,0,50526,51255,57583,64199,71378,79286,88755,99010,109527,118481,126274,131762,132698
3,6,47,Tennessee,2,2,1,44751,45334,50595,56314,62513,69035,76436,85094,93743,101216,108135,112944,113698
3,6,47,Tennessee,2,2,2,3328,3357,3656,3910,4214,4856,5977,6664,7160,7545,7625,7738,7787
3,6,47,Tennessee,2,2,3,736,799,1139,1383,1631,1959,2261,2538,3274,3768,4089,4204,4238
3,6,47,Tennessee,2,2,4,433,435,479,542,573,653,756,884,1054,1093,1091,1122,1125
3,6,47,Tennessee,2,2,5,234,245,335,387,462,533,631,722,828,956,1037,1102,1106
3,6,47,Tennessee,2,2,6,1044,1085,1379,1663,1985,2250,2694,3108,3468,3903,4297,4652,4744
3,7,48,Texas,0,0,0,20851028,20944499,21319622,21690325,22030931,22394023,22778123,23359580,23831983,24309039,24801761,25145561,25257114
3,7,48,Texas,0,0,1,17452225,17525167,17788213,18048885,18288277,18543328,18808038,19161346,19495829,19826396,20162083,20389793,20478826
3,7,48,Texas,0,0,2,2454219,2461903,2511451,2558084,2598399,2644550,2696184,2840751,2893199,2952533,3020504,3070440,3081825
3,7,48,Texas,0,0,3,138528,140047,147419,154930,162803,171752,181696,193844,206953,221760,238217,251209,252721
3,7,48,Texas,0,0,4,586638,594335,631951,670055,705573,739882,778158,825341,873102,920343,967252,1000473,1007273
3,7,48,Texas,0,0,5,20482,20741,21654,22535,23317,24151,25133,26288,27744,29094,30395,31242,31452
3,7,48,Texas,0,0,6,198936,202306,218934,235836,252562,270360,288914,312010,335156,358913,383310,402404,405017
3,7,48,Texas,0,1,0,14181395,14204631,14332617,14445476,14532344,14644028,14767376,15051572,15213713,15381739,15561855,15684640,15720086
3,7,48,Texas,0,1,1,10986225,10993384,11028949,11052815,11060414,11087824,11118359,11207413,11267710,11327399,11391513,11428638,11445006
3,7,48,Texas,0,1,2,2378426,2385272,2427913,2467431,2500929,2539860,2582761,2715864,2756205,2803189,2858593,2899884,2909729
3,7,48,Texas,0,1,3,70405,70292,71978,73216,74029,75052,75960,77327,78325,79613,80572,81396,81797
3,7,48,Texas,0,1,4,567526,574837,611174,647808,681836,714720,751113,795922,840990,885352,929211,960543,967063
3,7,48,Texas,0,1,5,11228,11335,11974,12648,13202,13810,14525,15272,16198,17051,17855,18479,18607
3,7,48,Texas,0,1,6,167585,169511,180629,191558,201934,212762,224658,239774,254285,269135,284111,295700,297884
3,7,48,Texas,0,2,0,6669633,6739868,6987005,7244849,7498587,7749995,8010747,8308008,8618270,8927300,9239906,9460921,9537028
3,7,48,Texas,0,2,1,6466000,6531783,6759264,6996070,7227863,7455504,7689679,7953933,8228119,8498997,8770570,8961155,9033820
3,7,48,Texas,0,2,2,75793,76631,83538,90653,97470,104690,113423,124887,136994,149344,161911,170556,172096
3,7,48,Texas,0,2,3,68123,69755,75441,81714,88774,96700,105736,116517,128628,142147,157645,169813,170924
3,7,48,Texas,0,2,4,19112,19498,20777,22247,23737,25162,27045,29419,32112,34991,38041,39930,40210
3,7,48,Texas,0,2,5,9254,9406,9680,9887,10115,10341,10608,11016,11546,12043,12540,12763,12845
3,7,48,Texas,0,2,6,31351,32795,38305,44278,50628,57598,64256,72236,80871,89778,99199,106704,107133
3,7,48,Texas,1,0,0,10352481,10399343,10588432,10775672,10934978,11115621,11307684,11588337,11821411,12059103,12301611,12472280,12530309
3,7,48,Texas,1,0,1,8699926,8736730,8870598,9003500,9115948,9243383,9376142,9550354,9715633,9880838,10047074,10159968,10206592
3,7,48,Texas,1,0,2,1184353,1188070,1212733,1235686,1253422,1276305,1302235,1367945,1394147,1424002,1457132,1482252,1488126
3,7,48,Texas,1,0,3,70621,71393,75054,78804,82845,87405,92573,98988,105810,113422,121914,128863,129647
3,7,48,Texas,1,0,4,289369,293086,311268,329900,346644,363008,381501,403816,426677,449236,471170,487063,490413
3,7,48,Texas,1,0,5,10567,10701,11147,11593,11885,12288,12763,13307,13971,14627,15281,15724,15833
3,7,48,Texas,1,0,6,97645,99363,107632,116189,124234,133232,142470,153927,165173,176978,189040,198410,199698
3,7,48,Texas,1,1,0,6956307,6968341,7034692,7093375,7128891,7186898,7251294,7387390,7468937,7554737,7644747,7708527,7727103
3,7,48,Texas,1,1,1,5405928,5410191,5431200,5446374,5446016,5462889,5481430,5527830,5559848,5592418,5626766,5648468,5657386
3,7,48,Texas,1,1,2,1147439,1150746,1172011,1191341,1205824,1225193,1246820,1307019,1327275,1350966,1377947,1398780,1403867
3,7,48,Texas,1,1,3,35399,35331,36157,36722,37004,37426,37854,38563,38989,39608,40031,40432,40635
3,7,48,Texas,1,1,4,279767,283294,300828,318717,334780,350403,367943,389026,410523,431701,452196,467150,470362
3,7,48,Texas,1,1,5,5734,5784,6099,6424,6611,6893,7262,7608,8031,8440,8835,9137,9202
3,7,48,Texas,1,1,6,82040,82995,88397,93797,98656,104094,109985,117344,124271,131604,138972,144560,145651
3,7,48,Texas,1,2,0,3396174,3431002,3553740,3682297,3806087,3928723,4056390,4200947,4352474,4504366,4656864,4763753,4803206
3,7,48,Texas,1,2,1,3293998,3326539,3439398,3557126,3669932,3780494,3894712,4022524,4155785,4288420,4420308,4511500,4549206
3,7,48,Texas,1,2,2,36914,37324,40722,44345,47598,51112,55415,60926,66872,73036,79185,83472,84259
3,7,48,Texas,1,2,3,35222,36062,38897,42082,45841,49979,54719,60425,66821,73814,81883,88431,89012
3,7,48,Texas,1,2,4,9602,9792,10440,11183,11864,12605,13558,14790,16154,17535,18974,19913,20051
3,7,48,Texas,1,2,5,4833,4917,5048,5169,5274,5395,5501,5699,5940,6187,6446,6587,6631
3,7,48,Texas,1,2,6,15605,16368,19235,22392,25578,29138,32485,36583,40902,45374,50068,53850,54047
3,7,48,Texas,2,0,0,10498547,10545156,10731190,10914653,11095953,11278402,11470439,11771243,12010572,12249936,12500150,12673281,12726805
3,7,48,Texas,2,0,1,8752299,8788437,8917615,9045385,9172329,9299945,9431896,9610992,9780196,9945558,10115009,10229825,10272234
3,7,48,Texas,2,0,2,1269866,1273833,1298718,1322398,1344977,1368245,1393949,1472806,1499052,1528531,1563372,1588188,1593699
3,7,48,Texas,2,0,3,67907,68654,72365,76126,79958,84347,89123,94856,101143,108338,116303,122346,123074
3,7,48,Texas,2,0,4,297269,301249,320683,340155,358929,376874,396657,421525,446425,471107,496082,513410,516860
3,7,48,Texas,2,0,5,9915,10040,10507,10942,11432,11863,12370,12981,13773,14467,15114,15518,15619
3,7,48,Texas,2,0,6,101291,102943,111302,119647,128328,137128,146444,158083,169983,181935,194270,203994,205319
3,7,48,Texas,2,1,0,7225088,7236290,7297925,7352101,7403453,7457130,7516082,7664182,7744776,7827002,7917108,7976113,7992983
3,7,48,Texas,2,1,1,5580297,5583193,5597749,5606441,5614398,5624935,5636929,5679583,5707862,5734981,5764747,5780170,5787620
